step,who,wealth,payoffs,choices,strategy,tau
20,32,38.589204263928565,0,0,1,1
21,32,38.589204263928565,0,0,1,1
22,32,38.589204263928565,0,0,1,1
23,32,38.589204263928565,0,0,1,1
24,32,38.589204263928565,0,0,1,1
25,32,38.589204263928565,0,0,1,1
26,32,38.589204263928565,0,0,1,1
27,32,38.589204263928565,0,0,1,1
28,32,38.589204263928565,0,0,1,1
29,32,38.589204263928565,0,0,1,1
30,32,38.589204263928565,0,0,1,1
31,32,38.589204263928565,0,0,1,1
32,32,38.589204263928565,0,0,1,1
33,32,38.589204263928565,0,0,1,1
34,32,38.589204263928565,0,0,1,1
35,32,38.589204263928565,0,0,1,1
36,32,38.589204263928565,0,0,1,1
37,32,38.589204263928565,0,0,1,1
38,32,38.589204263928565,0,0,1,1
39,32,38.589204263928565,0,0,1,1
40,32,38.589204263928565,0,0,1,1
41,32,38.589204263928565,1.951219512195122,0,1,1
42,32,38.589204263928565,0,0,1,1
43,32,38.589204263928565,0,0,1,1
44,32,38.589204263928565,0,0,1,1
45,32,38.589204263928565,0,0,1,1
46,32,38.589204263928565,2.1052631578947367,0,1,1
47,32,38.589204263928565,0,0,1,1
48,32,38.589204263928565,0,0,1,1
49,32,38.589204263928565,0,0,1,1
50,32,38.589204263928565,2.1621621621621623,0,1,1
51,32,38.589204263928565,0,0,1,1
52,32,38.589204263928565,0,0,1,1
53,32,38.589204263928565,0,0,1,1
54,32,38.589204263928565,0,0,1,1
55,32,38.589204263928565,0,0,1,1
56,32,38.589204263928565,0,0,1,1
57,32,38.589204263928565,1.6326530612244898,0,1,1
58,32,38.589204263928565,0,0,1,1
59,32,38.589204263928565,1.7777777777777777,0,1,1
60,32,38.589204263928565,0,0,1,1
61,32,38.589204263928565,0,0,1,1
62,32,38.589204263928565,1.8181818181818181,0,1,1
63,32,38.589204263928565,0,0,1,1
64,32,38.589204263928565,1.509433962264151,0,1,1
65,32,38.589204263928565,0,0,1,1
66,32,38.589204263928565,0,0,1,1
67,32,38.589204263928565,0,0,1,1
68,32,38.589204263928565,0,0,1,1
69,32,38.589204263928565,0,0,1,1
70,32,38.589204263928565,0,0,1,1
71,32,38.589204263928565,0,0,1,1
72,32,38.589204263928565,1.951219512195122,0,1,1
73,32,38.589204263928565,0,0,1,1
74,32,38.589204263928565,0,0,1,1
75,32,38.589204263928565,0,0,1,1
76,32,38.589204263928565,0,0,1,1
77,32,38.589204263928565,0,0,1,1
78,32,38.589204263928565,0,0,1,1
79,32,38.589204263928565,0,0,1,1
80,32,38.589204263928565,0,0,1,1
81,32,38.589204263928565,1.702127659574468,0,1,1
82,32,38.589204263928565,0,0,1,1
83,32,38.589204263928565,0,0,1,1
84,32,38.589204263928565,0,0,1,1
85,32,38.589204263928565,0,0,1,1
86,32,38.589204263928565,1.7391304347826086,0,1,1
87,32,38.589204263928565,1.7391304347826086,0,1,1
88,32,38.589204263928565,0,0,1,1
89,32,38.589204263928565,0,0,1,1
90,32,38.589204263928565,3.6363636363636362,2,1,1
91,32,38.589204263928565,0,2,1,1
92,32,38.589204263928565,0,2,1,1
93,32,38.589204263928565,0,2,1,1
94,32,38.589204263928565,2.051282051282051,1,1,1
95,32,38.589204263928565,0,0,1,1
96,32,38.589204263928565,0,0,1,1
97,32,38.589204263928565,0,0,1,1
98,32,38.589204263928565,0,0,1,1
99,32,38.589204263928565,3.4782608695652173,0,1,1
100,32,38.589204263928565,1.1940298507462686,0,1,1
101,32,38.589204263928565,1.0526315789473684,0,1,1
0,21,-31.525420242000294,2.2222222222222223,2,1,1
1,21,-31.525420242000294,0,0,1,1
2,21,-31.525420242000294,0,2,1,1
3,21,-31.525420242000294,0,2,1,1
4,21,-31.525420242000294,0,1,1,1
5,21,-31.525420242000294,2.2222222222222223,2,1,1
6,21,-31.525420242000294,0,2,1,1
7,21,-31.525420242000294,0,2,1,1
8,21,-31.525420242000294,2,0,1,1
9,21,-31.525420242000294,0,1,1,1
10,21,-31.525420242000294,0,1,1,1
11,21,-31.525420242000294,1.7391304347826086,1,1,1
12,21,-31.525420242000294,0,2,1,1
13,21,-31.525420242000294,1.9047619047619047,2,1,1
14,21,-31.525420242000294,0,0,1,1
15,21,-31.525420242000294,0,1,1,1
16,21,-31.525420242000294,0,0,1,1
17,21,-31.525420242000294,0,1,1,1
18,21,-31.525420242000294,0,2,1,1
19,21,-31.525420242000294,0,2,1,1
20,21,-31.525420242000294,0,2,1,1
21,21,-31.525420242000294,0,2,1,1
22,21,-31.525420242000294,0,2,1,1
23,21,-31.525420242000294,0,0,1,1
24,21,-31.525420242000294,0,2,1,1
25,21,-31.525420242000294,0,2,1,1
26,21,-31.525420242000294,0,1,1,1
27,21,-31.525420242000294,0,1,1,1
28,21,-31.525420242000294,0,0,1,1
29,21,-31.525420242000294,0,0,1,1
30,21,-31.525420242000294,0,2,1,1
31,21,-31.525420242000294,0,0,1,1
32,21,-31.525420242000294,0,2,1,1
33,21,-31.525420242000294,0,0,1,1
34,21,-31.525420242000294,0,2,1,1
35,21,-31.525420242000294,0,1,1,1
36,21,-31.525420242000294,0,1,1,1
37,21,-31.525420242000294,0,0,1,1
38,21,-31.525420242000294,0,0,1,1
39,21,-31.525420242000294,0,0,1,1
40,21,-31.525420242000294,0,0,1,1
41,21,-31.525420242000294,1.951219512195122,1,1,1
42,21,-31.525420242000294,0,1,1,1
43,21,-31.525420242000294,0,1,1,1
44,21,-31.525420242000294,0,1,1,1
45,21,-31.525420242000294,0,0,1,1
46,21,-31.525420242000294,2.1052631578947367,1,1,1
47,21,-31.525420242000294,0,1,1,1
48,21,-31.525420242000294,0,2,1,1
49,21,-31.525420242000294,0,1,1,1
50,21,-31.525420242000294,2.1621621621621623,0,1,1
51,21,-31.525420242000294,0,2,1,1
52,21,-31.525420242000294,0,0,1,1
53,21,-31.525420242000294,0,0,1,1
54,21,-31.525420242000294,0,0,1,1
55,21,-31.525420242000294,0,1,1,1
56,21,-31.525420242000294,0,0,1,1
57,21,-31.525420242000294,1.6326530612244898,0,1,1
58,21,-31.525420242000294,0,2,1,1
59,21,-31.525420242000294,1.7777777777777777,1,1,1
60,21,-31.525420242000294,0,2,1,1
61,21,-31.525420242000294,0,2,1,1
62,21,-31.525420242000294,1.8181818181818181,0,1,1
63,21,-31.525420242000294,0,2,1,1
64,21,-31.525420242000294,1.509433962264151,0,1,1
65,21,-31.525420242000294,0,0,1,1
66,21,-31.525420242000294,0,0,1,1
67,21,-31.525420242000294,0,1,1,1
68,21,-31.525420242000294,0,1,1,1
69,21,-31.525420242000294,0,1,1,1
70,21,-31.525420242000294,0,2,1,1
71,21,-31.525420242000294,0,2,1,1
72,21,-31.525420242000294,1.951219512195122,2,1,1
73,21,-31.525420242000294,0,0,1,1
74,21,-31.525420242000294,0,1,1,1
75,21,-31.525420242000294,0,0,1,1
76,21,-31.525420242000294,0,1,1,1
77,21,-31.525420242000294,0,0,1,1
78,21,-31.525420242000294,0,1,1,1
79,21,-31.525420242000294,0,2,1,1
80,21,-31.525420242000294,0,1,1,1
81,21,-31.525420242000294,1.702127659574468,0,1,1
82,21,-31.525420242000294,0,0,1,1
83,21,-31.525420242000294,0,0,1,1
84,21,-31.525420242000294,0,0,1,1
85,21,-31.525420242000294,0,1,1,1
86,21,-31.525420242000294,1.7391304347826086,2,1,1
87,21,-31.525420242000294,1.7391304347826086,0,1,1
88,21,-31.525420242000294,0,1,1,1
89,21,-31.525420242000294,0,0,1,1
90,21,-31.525420242000294,0,2,1,1
91,21,-31.525420242000294,0,0,1,1
92,21,-31.525420242000294,0,1,1,1
93,21,-31.525420242000294,2.051282051282051,0,1,1
94,21,-31.525420242000294,0,1,1,1
95,21,-31.525420242000294,0,1,1,1
96,21,-31.525420242000294,0,2,1,1
97,21,-31.525420242000294,0,1,1,1
98,21,-31.525420242000294,0,1,1,1
99,21,-31.525420242000294,0,0,1,1
100,21,-31.525420242000294,1.1940298507462686,0,1,1
101,21,-31.525420242000294,1.0526315789473684,0,1,1
0,55,46.147674385218195,0,1,0,1
1,55,46.147674385218195,0,1,0,1
2,55,46.147674385218195,0,2,0,1
3,55,46.147674385218195,0,2,0,1
4,55,46.147674385218195,0,2,0,1
5,55,46.147674385218195,0,1,0,1
6,55,46.147674385218195,0,1,0,1
7,55,46.147674385218195,2.6666666666666665,1,0,1
8,55,46.147674385218195,0,1,0,1
9,55,46.147674385218195,0,1,0,1
10,55,46.147674385218195,0,0,0,1
11,55,46.147674385218195,1.7391304347826086,0,0,1
12,55,46.147674385218195,0,0,0,1
13,55,46.147674385218195,1.9047619047619047,0,0,1
14,55,46.147674385218195,0,0,0,1
15,55,46.147674385218195,0,0,0,1
16,55,46.147674385218195,0,0,0,1
17,55,46.147674385218195,2.1052631578947367,1,0,1
18,55,46.147674385218195,2.1052631578947367,1,0,1
19,55,46.147674385218195,2.6666666666666665,1,0,1
20,55,46.147674385218195,0,1,0,1
21,55,46.147674385218195,0,1,0,1
22,55,46.147674385218195,0,1,0,1
23,55,46.147674385218195,0,1,0,1
24,55,46.147674385218195,3.2,1,0,1
25,55,46.147674385218195,0,1,0,1
26,55,46.147674385218195,0,1,0,1
27,55,46.147674385218195,0,1,0,1
28,55,46.147674385218195,3.2,1,0,1
29,55,46.147674385218195,0,1,0,1
30,55,46.147674385218195,0,1,0,1
31,55,46.147674385218195,0,0,0,1
32,55,46.147674385218195,0,0,0,1
33,55,46.147674385218195,0,0,0,1
34,55,46.147674385218195,0,0,0,1
35,55,46.147674385218195,0,0,0,1
36,55,46.147674385218195,0,0,0,1
37,55,46.147674385218195,0,0,0,1
38,55,46.147674385218195,0,2,0,1
39,55,46.147674385218195,0,2,0,1
40,55,46.147674385218195,0,2,0,1
41,55,46.147674385218195,0,2,0,1
42,55,46.147674385218195,0,2,0,1
43,55,46.147674385218195,0,2,0,1
44,55,46.147674385218195,3.4782608695652173,2,0,1
45,55,46.147674385218195,0,2,0,1
46,55,46.147674385218195,0,2,0,1
47,55,46.147674385218195,2.1621621621621623,2,0,1
48,55,46.147674385218195,2.6666666666666665,2,0,1
49,55,46.147674385218195,0,2,0,1
50,55,46.147674385218195,0,2,0,1
51,55,46.147674385218195,2.5806451612903225,2,0,1
52,55,46.147674385218195,2.5,2,0,1
53,55,46.147674385218195,0,0,0,1
54,55,46.147674385218195,0,0,0,1
55,55,46.147674385218195,0,0,0,1
56,55,46.147674385218195,2.962962962962963,1,0,1
57,55,46.147674385218195,0,1,0,1
58,55,46.147674385218195,0,1,0,1
59,55,46.147674385218195,0,1,0,1
60,55,46.147674385218195,0,1,0,1
61,55,46.147674385218195,0,2,0,1
62,55,46.147674385218195,3.2,2,0,1
63,55,46.147674385218195,0,2,0,1
64,55,46.147674385218195,0,2,0,1
65,55,46.147674385218195,0,2,0,1
66,55,46.147674385218195,0,2,0,1
67,55,46.147674385218195,3.076923076923077,1,0,1
68,55,46.147674385218195,3.4782608695652173,1,0,1
69,55,46.147674385218195,0,1,0,1
70,55,46.147674385218195,0,1,0,1
71,55,46.147674385218195,3.3333333333333335,1,0,1
72,55,46.147674385218195,0,1,0,1
73,55,46.147674385218195,3.8095238095238093,1,0,1
74,55,46.147674385218195,4.705882352941177,1,0,1
75,55,46.147674385218195,0,2,0,1
76,55,46.147674385218195,0,0,0,1
77,55,46.147674385218195,2.4242424242424243,0,0,1
78,55,46.147674385218195,0,0,0,1
79,55,46.147674385218195,0,0,0,1
80,55,46.147674385218195,3.3333333333333335,1,0,1
81,55,46.147674385218195,0,0,0,1
82,55,46.147674385218195,0,1,0,1
83,55,46.147674385218195,0,0,0,1
84,55,46.147674385218195,4.444444444444445,0,0,1
85,55,46.147674385218195,0,0,0,1
86,55,46.147674385218195,0,0,0,1
87,55,46.147674385218195,0,1,0,1
88,55,46.147674385218195,0,2,0,1
89,55,46.147674385218195,0,0,0,1
90,55,46.147674385218195,3.6363636363636362,2,0,1
91,55,46.147674385218195,0,1,0,1
92,55,46.147674385218195,0,2,0,1
93,55,46.147674385218195,0,2,0,1
94,55,46.147674385218195,0,0,0,1
95,55,46.147674385218195,0,2,0,1
96,55,46.147674385218195,0,0,0,1
97,55,46.147674385218195,0,1,0,1
98,55,46.147674385218195,0,0,0,1
99,55,46.147674385218195,0,1,0,1
100,55,46.147674385218195,5.714285714285714,0,0,1
101,55,46.147674385218195,1.0526315789473684,0,0,1
0,25,-13.52542024200029,2.2222222222222223,0,1,1
1,25,-13.52542024200029,0,0,1,1
2,25,-13.52542024200029,0,0,1,1
3,25,-13.52542024200029,0,2,1,1
4,25,-13.52542024200029,0,2,1,1
5,25,-13.52542024200029,2.2222222222222223,1,1,1
6,25,-13.52542024200029,0,1,1,1
7,25,-13.52542024200029,0,1,1,1
8,25,-13.52542024200029,2,1,1,1
9,25,-13.52542024200029,0,0,1,1
10,25,-13.52542024200029,0,0,1,1
11,25,-13.52542024200029,1.7391304347826086,0,1,1
12,25,-13.52542024200029,0,0,1,1
13,25,-13.52542024200029,1.9047619047619047,0,1,1
14,25,-13.52542024200029,0,1,1,1
15,25,-13.52542024200029,0,0,1,1
16,25,-13.52542024200029,0,2,1,1
17,25,-13.52542024200029,0,1,1,1
18,25,-13.52542024200029,0,2,1,1
19,25,-13.52542024200029,0,2,1,1
20,25,-13.52542024200029,0,2,1,1
21,25,-13.52542024200029,0,2,1,1
22,25,-13.52542024200029,0,2,1,1
23,25,-13.52542024200029,0,1,1,1
24,25,-13.52542024200029,0,0,1,1
25,25,-13.52542024200029,0,0,1,1
26,25,-13.52542024200029,0,2,1,1
27,25,-13.52542024200029,0,0,1,1
28,25,-13.52542024200029,0,0,1,1
29,25,-13.52542024200029,0,1,1,1
30,25,-13.52542024200029,0,2,1,1
31,25,-13.52542024200029,0,1,1,1
32,25,-13.52542024200029,0,0,1,1
33,25,-13.52542024200029,0,0,1,1
34,25,-13.52542024200029,0,0,1,1
35,25,-13.52542024200029,0,0,1,1
36,25,-13.52542024200029,0,2,1,1
37,25,-13.52542024200029,0,2,1,1
38,25,-13.52542024200029,0,1,1,1
39,25,-13.52542024200029,0,0,1,1
40,25,-13.52542024200029,0,0,1,1
41,25,-13.52542024200029,1.951219512195122,2,1,1
42,25,-13.52542024200029,0,2,1,1
43,25,-13.52542024200029,0,0,1,1
44,25,-13.52542024200029,0,1,1,1
45,25,-13.52542024200029,0,2,1,1
46,25,-13.52542024200029,2.1052631578947367,2,1,1
47,25,-13.52542024200029,0,2,1,1
48,25,-13.52542024200029,0,2,1,1
49,25,-13.52542024200029,0,2,1,1
50,25,-13.52542024200029,2.1621621621621623,2,1,1
51,25,-13.52542024200029,0,0,1,1
52,25,-13.52542024200029,0,2,1,1
53,25,-13.52542024200029,0,2,1,1
54,25,-13.52542024200029,0,0,1,1
55,25,-13.52542024200029,0,2,1,1
56,25,-13.52542024200029,0,0,1,1
57,25,-13.52542024200029,1.6326530612244898,2,1,1
58,25,-13.52542024200029,0,2,1,1
59,25,-13.52542024200029,1.7777777777777777,0,1,1
60,25,-13.52542024200029,0,0,1,1
61,25,-13.52542024200029,0,1,1,1
62,25,-13.52542024200029,1.8181818181818181,2,1,1
63,25,-13.52542024200029,0,2,1,1
64,25,-13.52542024200029,1.509433962264151,0,1,1
65,25,-13.52542024200029,0,0,1,1
66,25,-13.52542024200029,0,1,1,1
67,25,-13.52542024200029,0,0,1,1
68,25,-13.52542024200029,0,0,1,1
69,25,-13.52542024200029,0,2,1,1
70,25,-13.52542024200029,0,1,1,1
71,25,-13.52542024200029,0,1,1,1
72,25,-13.52542024200029,1.951219512195122,0,1,1
73,25,-13.52542024200029,0,0,1,1
74,25,-13.52542024200029,0,0,1,1
75,25,-13.52542024200029,0,1,1,1
76,25,-13.52542024200029,0,1,1,1
77,25,-13.52542024200029,0,1,1,1
78,25,-13.52542024200029,0,1,1,1
79,25,-13.52542024200029,0,0,1,1
80,25,-13.52542024200029,0,0,1,1
81,25,-13.52542024200029,1.702127659574468,0,1,1
82,25,-13.52542024200029,0,0,1,1
83,25,-13.52542024200029,0,0,1,1
84,25,-13.52542024200029,0,0,1,1
85,25,-13.52542024200029,0,0,1,1
86,25,-13.52542024200029,1.7391304347826086,0,1,1
87,25,-13.52542024200029,1.7391304347826086,0,1,1
88,25,-13.52542024200029,0,2,1,1
89,25,-13.52542024200029,0,0,1,1
90,25,-13.52542024200029,0,1,1,1
91,25,-13.52542024200029,0,0,1,1
92,25,-13.52542024200029,0,0,1,1
93,25,-13.52542024200029,2.051282051282051,0,1,1
94,25,-13.52542024200029,0,0,1,1
95,25,-13.52542024200029,0,0,1,1
96,25,-13.52542024200029,0,0,1,1
97,25,-13.52542024200029,0,2,1,1
98,25,-13.52542024200029,0,0,1,1
99,25,-13.52542024200029,0,2,1,1
100,25,-13.52542024200029,1.1940298507462686,0,1,1
101,25,-13.52542024200029,1.0526315789473684,0,1,1
0,36,-21.525420242000287,2.2222222222222223,1,1,1
1,36,-21.525420242000287,0,1,1,1
2,36,-21.525420242000287,0,0,1,1
3,36,-21.525420242000287,0,2,1,1
4,36,-21.525420242000287,0,2,1,1
5,36,-21.525420242000287,2.2222222222222223,2,1,1
6,36,-21.525420242000287,0,0,1,1
7,36,-21.525420242000287,0,2,1,1
8,36,-21.525420242000287,2,2,1,1
9,36,-21.525420242000287,0,1,1,1
10,36,-21.525420242000287,0,1,1,1
11,36,-21.525420242000287,1.7391304347826086,2,1,1
12,36,-21.525420242000287,0,1,1,1
13,36,-21.525420242000287,1.9047619047619047,1,1,1
14,36,-21.525420242000287,0,1,1,1
15,36,-21.525420242000287,0,0,1,1
16,36,-21.525420242000287,0,0,1,1
17,36,-21.525420242000287,0,0,1,1
18,36,-21.525420242000287,0,0,1,1
19,36,-21.525420242000287,0,0,1,1
20,36,-21.525420242000287,0,2,1,1
21,36,-21.525420242000287,0,1,1,1
22,36,-21.525420242000287,0,2,1,1
23,36,-21.525420242000287,0,2,1,1
24,36,-21.525420242000287,0,1,1,1
25,36,-21.525420242000287,0,1,1,1
26,36,-21.525420242000287,0,2,1,1
27,36,-21.525420242000287,0,1,1,1
28,36,-21.525420242000287,0,2,1,1
29,36,-21.525420242000287,0,2,1,1
30,36,-21.525420242000287,0,2,1,1
31,36,-21.525420242000287,0,2,1,1
32,36,-21.525420242000287,0,1,1,1
33,36,-21.525420242000287,0,1,1,1
34,36,-21.525420242000287,0,0,1,1
35,36,-21.525420242000287,0,2,1,1
36,36,-21.525420242000287,0,1,1,1
37,36,-21.525420242000287,0,1,1,1
38,36,-21.525420242000287,0,1,1,1
39,36,-21.525420242000287,0,1,1,1
40,36,-21.525420242000287,0,0,1,1
41,36,-21.525420242000287,1.951219512195122,2,1,1
42,36,-21.525420242000287,0,2,1,1
43,36,-21.525420242000287,0,0,1,1
44,36,-21.525420242000287,0,0,1,1
45,36,-21.525420242000287,0,0,1,1
46,36,-21.525420242000287,2.1052631578947367,2,1,1
47,36,-21.525420242000287,0,0,1,1
48,36,-21.525420242000287,0,1,1,1
49,36,-21.525420242000287,0,1,1,1
50,36,-21.525420242000287,2.1621621621621623,2,1,1
51,36,-21.525420242000287,0,0,1,1
52,36,-21.525420242000287,0,2,1,1
53,36,-21.525420242000287,0,0,1,1
54,36,-21.525420242000287,0,0,1,1
55,36,-21.525420242000287,0,1,1,1
56,36,-21.525420242000287,0,0,1,1
57,36,-21.525420242000287,1.6326530612244898,0,1,1
58,36,-21.525420242000287,0,2,1,1
59,36,-21.525420242000287,1.7777777777777777,2,1,1
60,36,-21.525420242000287,0,2,1,1
61,36,-21.525420242000287,0,0,1,1
62,36,-21.525420242000287,1.8181818181818181,0,1,1
63,36,-21.525420242000287,0,1,1,1
64,36,-21.525420242000287,1.509433962264151,0,1,1
65,36,-21.525420242000287,0,2,1,1
66,36,-21.525420242000287,0,0,1,1
67,36,-21.525420242000287,0,0,1,1
68,36,-21.525420242000287,0,0,1,1
69,36,-21.525420242000287,0,1,1,1
70,36,-21.525420242000287,0,2,1,1
71,36,-21.525420242000287,0,0,1,1
72,36,-21.525420242000287,1.951219512195122,1,1,1
73,36,-21.525420242000287,0,1,1,1
74,36,-21.525420242000287,0,0,1,1
75,36,-21.525420242000287,0,1,1,1
76,36,-21.525420242000287,0,0,1,1
77,36,-21.525420242000287,0,0,1,1
78,36,-21.525420242000287,0,0,1,1
79,36,-21.525420242000287,0,1,1,1
80,36,-21.525420242000287,0,1,1,1
81,36,-21.525420242000287,1.702127659574468,0,1,1
82,36,-21.525420242000287,0,0,1,1
83,36,-21.525420242000287,0,0,1,1
84,36,-21.525420242000287,0,0,1,1
85,36,-21.525420242000287,0,1,1,1
86,36,-21.525420242000287,1.7391304347826086,0,1,1
87,36,-21.525420242000287,1.7391304347826086,0,1,1
88,36,-21.525420242000287,0,1,1,1
89,36,-21.525420242000287,0,1,1,1
90,36,-21.525420242000287,0,0,1,1
91,36,-21.525420242000287,0,2,1,1
92,36,-21.525420242000287,0,0,1,1
93,36,-21.525420242000287,2.051282051282051,0,1,1
94,36,-21.525420242000287,0,2,1,1
95,36,-21.525420242000287,0,2,1,1
96,36,-21.525420242000287,0,2,1,1
97,36,-21.525420242000287,0,0,1,1
98,36,-21.525420242000287,0,0,1,1
99,36,-21.525420242000287,0,0,1,1
100,36,-21.525420242000287,1.1940298507462686,0,1,1
101,36,-21.525420242000287,1.0526315789473684,0,1,1
0,100,46.36104269125194,0,1,0,1
1,100,46.36104269125194,0,1,0,1
2,100,46.36104269125194,0,1,0,1
3,100,46.36104269125194,0,1,0,1
4,100,46.36104269125194,2.7586206896551726,1,0,1
5,100,46.36104269125194,0,1,0,1
6,100,46.36104269125194,0,1,0,1
7,100,46.36104269125194,2.6666666666666665,1,0,1
8,100,46.36104269125194,0,1,0,1
9,100,46.36104269125194,0,1,0,1
10,100,46.36104269125194,0,1,0,1
11,100,46.36104269125194,0,1,0,1
12,100,46.36104269125194,0,1,0,1
13,100,46.36104269125194,0,1,0,1
14,100,46.36104269125194,0,1,0,1
15,100,46.36104269125194,0,0,0,1
16,100,46.36104269125194,0,0,0,1
17,100,46.36104269125194,0,0,0,1
18,100,46.36104269125194,0,0,0,1
19,100,46.36104269125194,0,0,0,1
20,100,46.36104269125194,0,0,0,1
21,100,46.36104269125194,0,0,0,1
22,100,46.36104269125194,0,0,0,1
23,100,46.36104269125194,0,0,0,1
24,100,46.36104269125194,0,0,0,1
25,100,46.36104269125194,0,0,0,1
26,100,46.36104269125194,0,1,0,1
27,100,46.36104269125194,0,1,0,1
28,100,46.36104269125194,3.2,1,0,1
29,100,46.36104269125194,0,1,0,1
30,100,46.36104269125194,0,1,0,1
31,100,46.36104269125194,0,1,0,1
32,100,46.36104269125194,2.962962962962963,1,0,1
33,100,46.36104269125194,0,1,0,1
34,100,46.36104269125194,0,1,0,1
35,100,46.36104269125194,0,1,0,1
36,100,46.36104269125194,3.6363636363636362,1,0,1
37,100,46.36104269125194,0,1,0,1
38,100,46.36104269125194,0,1,0,1
39,100,46.36104269125194,0,1,0,1
40,100,46.36104269125194,0,1,0,1
41,100,46.36104269125194,0,1,0,1
42,100,46.36104269125194,0,1,0,1
43,100,46.36104269125194,0,1,0,1
44,100,46.36104269125194,0,1,0,1
45,100,46.36104269125194,2.5,1,0,1
46,100,46.36104269125194,0,1,0,1
47,100,46.36104269125194,3.2,1,0,1
48,100,46.36104269125194,2.962962962962963,1,0,1
49,100,46.36104269125194,0,1,0,1
50,100,46.36104269125194,2.5806451612903225,1,0,1
51,100,46.36104269125194,2.5806451612903225,1,0,1
52,100,46.36104269125194,2.7586206896551726,1,0,1
53,100,46.36104269125194,0,1,0,1
54,100,46.36104269125194,0,0,0,1
55,100,46.36104269125194,0,0,0,1
56,100,46.36104269125194,0,0,0,1
57,100,46.36104269125194,0,1,0,1
58,100,46.36104269125194,0,2,0,1
59,100,46.36104269125194,0,2,0,1
60,100,46.36104269125194,0,2,0,1
61,100,46.36104269125194,0,1,0,1
62,100,46.36104269125194,0,1,0,1
63,100,46.36104269125194,2.6666666666666665,1,0,1
64,100,46.36104269125194,1.509433962264151,0,0,1
65,100,46.36104269125194,0,1,0,1
66,100,46.36104269125194,0,1,0,1
67,100,46.36104269125194,0,1,0,1
68,100,46.36104269125194,0,1,0,1
69,100,46.36104269125194,0,1,0,1
70,100,46.36104269125194,0,1,0,1
71,100,46.36104269125194,0,1,0,1
72,100,46.36104269125194,2.3529411764705883,1,0,1
73,100,46.36104269125194,0,1,0,1
74,100,46.36104269125194,0,1,0,1
75,100,46.36104269125194,0,1,0,1
76,100,46.36104269125194,0,1,0,1
77,100,46.36104269125194,2.4242424242424243,1,0,1
78,100,46.36104269125194,0,1,0,1
79,100,46.36104269125194,0,1,0,1
80,100,46.36104269125194,0,1,0,1
81,100,46.36104269125194,2.3529411764705883,1,0,1
82,100,46.36104269125194,0,1,0,1
83,100,46.36104269125194,0,1,0,1
84,100,46.36104269125194,0,1,0,1
85,100,46.36104269125194,0,1,0,1
86,100,46.36104269125194,0,1,0,1
87,100,46.36104269125194,2.4242424242424243,1,0,1
88,100,46.36104269125194,0,1,0,1
89,100,46.36104269125194,0,1,0,1
90,100,46.36104269125194,0,1,0,1
91,100,46.36104269125194,2.5806451612903225,1,0,1
92,100,46.36104269125194,0,2,0,1
93,100,46.36104269125194,0,2,0,1
94,100,46.36104269125194,2.051282051282051,2,0,1
95,100,46.36104269125194,0,2,0,1
96,100,46.36104269125194,2.4242424242424243,2,0,1
97,100,46.36104269125194,0,2,0,1
98,100,46.36104269125194,0,0,0,1
99,100,46.36104269125194,0,1,0,1
100,100,46.36104269125194,5.714285714285714,0,0,1
101,100,46.36104269125194,1.0526315789473684,0,0,1
0,96,-14.703473470172371,0,2,0,1
1,96,-14.703473470172371,0,2,0,1
2,96,-14.703473470172371,0,0,0,1
3,96,-14.703473470172371,0,0,0,1
4,96,-14.703473470172371,0,0,0,1
5,96,-14.703473470172371,2.5806451612903225,2,0,1
6,96,-14.703473470172371,0,0,0,1
7,96,-14.703473470172371,0,2,0,1
8,96,-14.703473470172371,0,0,0,1
9,96,-14.703473470172371,0,0,0,1
10,96,-14.703473470172371,0,0,0,1
11,96,-14.703473470172371,1.7391304347826086,2,0,1
12,96,-14.703473470172371,0,1,0,1
13,96,-14.703473470172371,1.9047619047619047,1,0,1
14,96,-14.703473470172371,0,1,0,1
15,96,-14.703473470172371,0,2,0,1
16,96,-14.703473470172371,0,2,0,1
17,96,-14.703473470172371,0,2,0,1
18,96,-14.703473470172371,0,1,0,1
19,96,-14.703473470172371,0,2,0,1
20,96,-14.703473470172371,0,2,0,1
21,96,-14.703473470172371,0,0,0,1
22,96,-14.703473470172371,0,1,0,1
23,96,-14.703473470172371,0,2,0,1
24,96,-14.703473470172371,0,1,0,1
25,96,-14.703473470172371,0,2,0,1
26,96,-14.703473470172371,0,2,0,1
27,96,-14.703473470172371,0,2,0,1
28,96,-14.703473470172371,0,2,0,1
29,96,-14.703473470172371,0,0,0,1
30,96,-14.703473470172371,0,1,0,1
31,96,-14.703473470172371,0,1,0,1
32,96,-14.703473470172371,0,1,0,1
33,96,-14.703473470172371,0,0,0,1
34,96,-14.703473470172371,0,2,0,1
35,96,-14.703473470172371,0,2,0,1
36,96,-14.703473470172371,0,2,0,1
37,96,-14.703473470172371,0,1,0,1
38,96,-14.703473470172371,0,2,0,1
39,96,-14.703473470172371,0,0,0,1
40,96,-14.703473470172371,0,0,0,1
41,96,-14.703473470172371,0,1,0,1
42,96,-14.703473470172371,0,1,0,1
43,96,-14.703473470172371,0,2,0,1
44,96,-14.703473470172371,0,2,0,1
45,96,-14.703473470172371,2.5,2,0,1
46,96,-14.703473470172371,0,0,0,1
47,96,-14.703473470172371,3.2,2,0,1
48,96,-14.703473470172371,2.962962962962963,0,0,1
