"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"envy"
"05/27/2018 15:58:54:116 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","max-payoff-high","n-ticks","p-start-low","n-history","n-investors","p-start-high","p-payoff-low","p-payoff-high","sigma-mutation","randomize-step","can-borrow","tau","n-predictors","max-payoff-low","n-coefficients","p-experiencers","envy-threshold","[step]","census POOL-STABLE","outgoings POOL-STABLE","census POOL-LOW","outgoings POOL-LOW","census POOL-HIGH","outgoings POOL-HIGH","mean [wealth] of investors","standard-deviation [wealth] of investors","mean [sum-squares-error] of investors"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","65","47","0.45095666510434557","35","0.6385361844564881","18","0.9252731606049684","-9.150000000000004","32.03937682006074","9.87"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","83","20","1.2601328863181225","41","0.4811189517692635","39","0.5991865043221114","-46.74999999999997","40.6569649021669","2.46"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","11","48","0.6842847075405215","27","0.8225108225108225","25","0.5325987144168962","-0.2999999999999999","7.561861664978002","222.07"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","70","51","0.4913691332028518","20","0.5804940550988954","29","0.5287603620608547","18.499999999999996","17.757344424837722","14.55"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","66","46","0.44412398836034034","36","0.628861393782905","18","0.9112538702927719","-9.25","32.18289766743359","9.97"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","12","51","0.7579799361605106","28","0.753968253968254","21","0.8056758056758057","0.9500000000000006","8.241174752383165","113.92"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","84","20","1.245131304338145","41","0.4753913452005818","39","0.5920533316516101","-47.75000000000002","41.04094226840072","1.8"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","71","48","0.48444844118591024","23","0.5723180824918688","29","0.5601668455480986","19.300000000000004","17.614095875295856","16.66"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","13","50","0.6996737872250868","25","0.9421245421245422","25","0.7437007437007437","1.5500000000000003","7.927173454795043","85.25"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","67","47","0.4374952721161562","35","0.6194754028309213","18","0.9639880579666775","-8.500000000000002","33.29262504132699","10"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","14","49","0.6496970881375805","24","0.8748299319727891","27","0.6905792620078335","1.0500000000000005","8.34407620350563","80.96"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","85","20","1.2304827007576962","41","0.4697985058452808","39","0.5850879983380617","-48.599999999999994","41.221218303684594","1.02"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","72","48","0.4777199906138837","23","0.5643692202350372","29","0.5523867504710416","19.250000000000004","17.631115730587396","15.42"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","15","49","0.6063839489284085","25","0.8165079365079365","26","0.6445406445406445","0.6500000000000005","8.80509292143079","61.92"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","68","46","0.45663696568478046","36","0.6103654704363489","18","1.0151712401207622","-7.150000000000001","34.500660985221565","7.56"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","86","20","1.2161747623767927","41","0.4643357325214985","39","0.5782846495201773","-49.75","41.84350035120998","0.92"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","73","48","0.49400693138173013","22","0.5566381350263381","30","0.5813494890490639","20.85000000000001","17.742386125071015","15.09"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","16","49","0.568484952120383","25","0.7654761904761905","26","0.6042568542568543","0.2000000000000002","9.178131001498038","54.89"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","69","47","0.4500190386458706","35","0.6015195940532134","18","1.0004586134523452","-7.500000000000004","34.94277834787631","8.25"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","17","48","0.535044660819184","24","0.9165266106442578","28","0.7367795603089721","1.3500000000000003","9.309572429580237","50.13"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","74","48","0.5098536845612562","22","0.5982560472065719","30","0.5734934148727252","22.249999999999996","17.900770237990137","14.27"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","87","20","1.2021957421195881","41","0.4589985401936652","39","0.5716376995256924","-50.54999999999998","42.24442337655124","0.85"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","70","49","0.4669138103969937","32","0.5929264569953104","19","1.046316723485733","-5.950000000000006","35.87873022946246","13.14"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","18","50","0.5942088463292294","23","0.8656084656084657","27","0.8604564160119715","2.7000000000000024","9.77160096962379","49.24"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","75","47","0.5257506708947657","26","0.5902792999104843","27","0.6053530088472616","23.849999999999987","18.12728330033755","26.34"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","88","20","1.2339889723227746","42","0.4537826476914644","38","0.5651418165765368","-50.049999999999976","43.08707796261143","2.33"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","19","49","0.5629346965224279","22","0.8200501253132833","29","0.8151692362218678","2.4500000000000006","10.037628031410996","48.28"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","76","47","0.5412293154826565","26","0.5825124670169253","27","0.5973878376782187","24.599999999999994","18.472626049885225","26.08"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","71","49","0.4603375595463318","32","0.5845753801362216","19","1.0315798682253705","-6.250000000000005","36.155766060554896","13.27"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","20","46","0.6217444834354369","22","0.7790476190476191","32","0.7744107744107744","2.8499999999999988","10.869510271063191","39.25"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","89","20","1.2201239276899345","42","0.4486839662567289","38","0.5824465507486515","-49.49999999999997","43.07453582763748","2.41"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","77","48","0.5558453849785527","25","0.6165058116011211","27","0.5896295540720081","26.14999999999999","18.387746730930157","25.48"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","21","44","0.6787176898519311","22","0.7419501133786849","34","0.7375340708674042","3.5000000000000013","11.36734811419698","38.93"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","72","48","0.45394398233041056","33","0.6101263113043631","19","1.0172523700555738","-5.550000000000007","35.828985686460804","13.32"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","90","20","1.2065669951600464","42","0.44369858885387636","38","0.5759749224069998","-49.69999999999995","43.188984583370086","2.48"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","22","46","0.7269182691669619","23","0.7082251082251083","31","0.8213118477048096","4.749999999999999","11.80452937185665","35.56"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","78","49","0.5487191620942122","25","0.6086018909395683","26","0.5820702008146746","26.149999999999995","18.387746730930157","25.91"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","73","49","0.44772557161355564","32","0.6017684166289609","19","1.0033174060822097","-5.900000000000005","36.129512480339955","13.19"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","23","47","0.6953131270292678","21","0.677432712215321","32","0.7856026369350353","4.349999999999996","12.09048149478486","27.34"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","79","49","0.5624398443616841","25","0.6008980695352699","26","0.5747022235891724","26.799999999999997","18.726758196306637","21.56"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","91","19","1.1933080171912547","43","0.4388227801851524","38","0.5696455276552745","-49.84999999999998","43.27345865901806","3.2"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","24","46","0.6663417467363817","23","0.7941338854382333","31","0.7528691937294089","5","11.561710955897663","24.54"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","74","49","0.4416752260512103","32","0.5936364109988398","19","0.9897590627567744","-6.150000000000002","36.404165107481575","13.15"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","80","49","0.5554093463071631","25","0.633386843666079","26","0.5675184457943078","27.60000000000002","18.355109875030557","19.89"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","25","48","0.6396880768669264","23","0.9014989648033126","29","0.7227544259802324","5.699999999999999","11.140910759413135","26.66"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","92","19","1.1803372778739583","43","0.43405296735705295","38","0.5863370236361383","-49.34999999999998","43.34913173183585","3.27"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","75","50","0.4571195563705275","31","0.5857212588521886","19","1.0327026261305436","-4.600000000000003","37.27717970956555","13.14"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","26","50","0.6150846892951216","21","1.0133460742156395","29","0.8010569745831148","7.0500000000000025","10.868411079111493","28.66"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","81","49","0.5687086514295993","25","0.6650734258430411","26","0.5605120452289459","29.150000000000006","18.38315655843834","15.74"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","93","19","1.1676454791871416","43","0.4293857311489126","38","0.580032324457255","-49.900000000000006","43.583168718276234","2.55"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","76","50","0.4721574569445996","31","0.5780144001830808","19","1.0191144336814575","-4.15","37.535273549785224","12.07"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","27","50","0.651563034136043","20","1.1239628862817268","30","0.7713881977467031","8.550000000000004","10.94757768376959","27.52"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","82","50","0.5617731800707018","25","0.6569627743083698","25","0.5927009227261539","29.8","18.416573781995577","15.96"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","94","19","1.1552237187702572","43","0.4248177978388178","38","0.596258184387441","-49.44999999999999","43.819726175861426","2.51"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","28","49","0.6282929257740415","22","1.213691484498938","29","0.7438386192557493","8.899999999999995","11.153727776394973","28.54"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","77","48","0.4876705635643668","33","0.5705077196612226","19","1.0605613412413017","-2.950000000000003","38.901807590551826","14.36"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","83","48","0.5750851497887255","24","0.6892082027303572","28","0.5855599477535497","31.299999999999986","18.46510156718549","19.68"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","29","50","0.6066276524714883","23","1.2917800839839821","27","0.7181890116952063","9.200000000000006","11.63531435765064","28.75"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","78","48","0.5027858982195245","33","0.5631935181271044","19","1.0469644009689774","-2.2000000000000015","38.95747198138458","13.73"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","95","19","1.1430634690989911","43","0.4203460315457776","38","0.5899817824465207","-49.9","43.9225377940634","2.52"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","84","49","0.5876752439724845","23","0.7224112106688674","28","0.6126026014367558","33.7","18.28869299361183","20.38"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","30","45","0.5864067307224388","25","1.2487207478511828","30","0.6942493779720328","9.05","11.79662408271566","29.67"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","79","48","0.4964215197610494","33","0.5560644862520777","19","1.0337116870326613","-2.350000000000001","39.14653823420942","13.05"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","31","45","0.567490384570102","26","1.2084394334043704","29","0.7608420009295535","9.800000000000006","11.69663465172699","27.29"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","96","20","1.1311565579625433","42","0.4159674270505091","38","0.6057659634407728","-49.69999999999996","43.95879477672399","3.26"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","85","49","0.5999691006460376","23","0.7139122552492336","28","0.605395512008088","34.4","18.53875274604113","7.96"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","80","47","0.4902162507640363","34","0.5491136801739268","19","1.0734218698921214","-1.7500000000000009","40.33621600811392","6.27"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","32","44","0.5497563100522863","27","1.1706757011104838","29","0.7370656884005049","9.600000000000012","11.92943360941844","24.27"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","86","49","0.6119770536760196","24","0.7056109499556379","27","0.6328090870191913","35.89999999999995","18.68777685490867","8.32"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","97","19","1.1194951501484967","43","0.41167910306029765","38","0.6212246974042158","-49.19999999999994","44.10635487842003","3.84"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","33","45","0.5330970279294898","25","1.1352006798647116","30","0.7955384453176613","9.949999999999998","12.300345927970596","24.37"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","81","47","0.5051781200086095","35","0.5423344989372116","18","1.1150394325409156","-0.30000000000000243","41.61188726442459","7.59"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","34","46","0.5174177035786224","20","1.101812424574573","34","0.7721402557494947","9.450000000000005","12.960501223419307","44.51"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","87","49","0.6049428346682493","22","0.6975004792664927","29","0.6255354193523041","35.84999999999996","18.74697899675882","11.31"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","98","19","1.1080717302490222","43","0.426462633807428","38","0.6363679470010578","-47.75000000000002","43.880480595317756","2.37"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","82","47","0.49901741122801674","35","0.5357206635843188","18","1.1014413906806604","-0.5000000000000034","41.72352007458793","6.93"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","35","41","0.5026343406192332","29","1.070332069586728","30","0.7500791055852235","9.350000000000001","13.089418418732738","78.16"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","88","48","0.5980684842742919","22","0.7308966515062331","30","0.6184270623142096","36.54999999999995","18.756347572600372","11.59"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","36","41","0.4886722756020323","27","1.040600623209319","32","0.7292435748745228","9.149999999999999","13.178840198420877","78.54"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","99","19","1.1394096553554913","43","0.4221549304356358","38","0.629939987940441","-47.00000000000002","44.549704987296","2.25"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","83","46","0.5139585319937346","36","0.5560399594715225","18","1.0881710124796886","0.7499999999999981","41.62661599524269","6.85"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","89","47","0.6104736435473276","24","0.7226843295791967","29","0.6114784436365219","37.34999999999998","18.990485210094413","13.76"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","37","41","0.47546491680197733","26","1.0124762820414994","33","0.7095342890671033","9.049999999999999","13.259658260656487","78.07"
"159","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","100","19","1.170120821959831","43","0.4179333811312794","38","0.6236405880610366","-46.300000000000026","45.25296932689885","2.2"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","90","47","0.6036906030634684","24","0.7516915407320206","29","0.6353355797033959","38.94999999999999","18.61646906089618","14.03"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","0","0","0","0","0","0","0","0","0","0"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","84","48","0.5078399780414282","34","0.5774316406262733","18","1.0752165956644544","1.449999999999997","41.33556445245158","9.84"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","1","80","1","11","0","9","0","-1","2.522624895547565","0"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","38","41","0.46295268214929375","26","0.9858321693561969","33","0.7546581873611907","9.800000000000002","13.331228441913193","76.48"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","2","59","1.1779661016949152","15","0","26","0","-1.3999999999999995","3.9545872712861083","22.33"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","3","53","0.7853107344632768","13","2.0512820512820515","34","0","-2.249999999999998","4.539768842040546","126.88"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","4","41","0.5889830508474576","32","2.1634615384615383","27","0","-2.649999999999997","4.886142912011064","269.59"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","85","49","0.5018653900644703","33","0.5706383272071406","18","1.0625669886566371","1.349999999999996","41.43652183197671","10.03"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","91","47","0.6157613399482047","24","0.7434311941305698","29","0.6586683831094594","40.45000000000004","18.6568427854276","14.12"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","39","41","0.5011133700991868","27","0.9605544214239867","32","0.7353079774288525","10.5","13.777664653391856","73.97"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","5","36","0.9156308851224105","43","1.7307692307692306","21","0","-2.6","5.66530565440516","423.48"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","40","41","0.48858553584670716","27","0.936540560888387","32","0.7169252779931312","10.35","13.823979618570656","68.43"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","6","35","0.7630257376020088","45","1.4423076923076923","20","0","-3.3999999999999977","6.599029806217924","502.42"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","86","49","0.5150140839151682","33","0.564002997821011","18","1.0502115585559786","1.8499999999999965","41.67981975889391","10.08"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","92","48","0.6090682819052894","22","0.7353504202813245","30","0.6515089441626174","40.40000000000003","18.696934478128803","16.08"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","7","39","0.6540220608017219","43","1.236263736263736","18","0","-3.7499999999999987","6.906421660253964","540.82"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","41","39","0.5267000850036667","27","0.9136981081837923","34","0.6994392956030548","11.050000000000006","14.359739747132915","68.04"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","8","40","0.5722693032015066","46","1.0817307692307692","14","0","-4.149999999999999","7.1387336138717705","561.58"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","87","47","0.5090943818012008","35","0.5837927827393246","18","1.0381401613311971","2.4999999999999982","41.374511160165966","10"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","93","48","0.6204403075478848","23","0.7648440810263126","29","0.6741660597055482","42.8","18.566550454104263","12.26"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","9","42","0.5086838250680059","46","1.154775176514307","12","0","-3.649999999999998","7.165114352355421","580.56"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","42","39","0.5141596067892936","27","0.8919433913222734","34","0.7388083880046628","11.70000000000001","14.589978169245786","66.92"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","10","41","0.45781544256120527","49","1.0392976588628762","10","0","-3.8999999999999937","7.408114284539147","562.23"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","88","46","0.5033092183716417","36","0.6024112990970848","18","1.0263431140433428","3.1999999999999953","41.009559382763","10.81"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","94","48","0.613839878744184","23","0.7567074418664582","29","0.6963411089603313","43.55000000000001","18.504696535000377","11.58"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","43","38","0.5022024066314031","27","0.8712005217566391","35","0.7216267975859496","11.600000000000009","14.668337788542669","65.08"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","11","41","0.416195856873823","50","0.9448160535117057","9","0","-3.999999999999998","7.530829310048104","549.9"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","12","41","0.3815128688010044","51","0.9968003366340964","8","0.8333333333333334","-2.7500000000000018","7.885920029175359","406.15"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","89","46","0.49765405861465695","36","0.5956426328150951","18","1.014811168941732","3.099999999999996","41.21670271348002","10.79"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","95","49","0.6073784063363504","22","0.748742100373127","29","0.6890112025502225","43.50000000000001","18.559921320028156","11.91"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","44","38","0.4907887155715985","25","0.9241277826258063","37","0.7052261885499053","12.25000000000001","14.29515163612983","46.09"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","13","39","0.5099566520687773","48","1.0483285158673707","13","0.7692307692307693","-1.5999999999999996","8.310477825814052","357.4"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","90","46","0.5114482405720785","36","0.5890243813393718","18","1.003535489286824","3.7499999999999973","41.380173858678766","10.14"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","45","37","0.4798822996700074","28","0.9670836731706296","35","0.6895544954710185","12.900000000000007","13.895489825956016","16.73"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","14","36","0.47353117692100744","50","0.9734479075911301","14","0.7142857142857143","-1.8000000000000005","8.496144041015727","169.82"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","96","48","0.6010515479370134","23","0.7409427034942403","29","0.6818340025236577","43.5","18.559921320028156","11.29"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","46","37","0.46945007576413766","29","0.9460601150582246","34","0.6745641803520833","12.750000000000009","14.037358466561146","16.1"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","15","36","0.5901105799410884","50","0.908551380418388","14","0.6666666666666666","-1.35","9.186620320275804","63.82"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","91","47","0.5058279302361216","35","0.5825515859400381","18","0.9925076267671885","3.4999999999999982","41.727142491867355","9.39"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","97","48","0.5948551402263226","23","0.7691624784021885","29","0.6748047860027953","44.2","18.534026510424","7.81"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","16","39","0.5532286686947704","49","0.8517669191422388","12","0.625","-1.6000000000000008","9.55385556340052","58.5"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","47","37","0.45946177627979434","30","0.9259311764399645","33","0.6602117509828901","12.700000000000014","14.069759385037724","16.78"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","92","47","0.500329800559642","35","0.5762195034841681","18","0.9817195003892843","3.2999999999999954","42.14002097855917","9.32"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","17","37","0.5206858058303722","51","0.8939351857209538","12","0.5882352941176471","-1.100000000000002","9.690890726539013","53.89"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","48","37","0.44988965594063196","31","0.9066409435974653","32","0.6464573395040799","12.650000000000007","14.081050297312489","18.33"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","98","48","0.6057919925369384","25","0.7613138816837989","27","0.6679190228803178","45","18.628942091160994","11"
