"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"cartel"
"05/21/2018 11:32:54:317 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","max-payoff-high","n-ticks","can-borrow","p-start-low","p-experiencers","n-history","g-random-jump","tau-weight","n-investors","n-cartel","p-start-high","n-memory","p-payoff-low","sigma-mutation","p-payoff-high","randomize-step","tau","n-predictors","epsilon","max-payoff-low","epsilon-steady","n-coefficients","[step]","outgoings POOL-HIGH"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","31","0.9028999674160965"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","1.045073111878873"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","92","1.6196846631629236"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","92","0.7523289182644307"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","32","1.0669920357420357"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","1.0311388037204878"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","93","1.602268699042892"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","93","0.7695398027612712"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","33","1.0346589437498528"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","1.0175711878820604"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","94","1.5852232873509464"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","94","0.7613532091148747"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","34","1.0042277983454453"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","95","1.5685367264314627"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","95","0.7533389648084023"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","1.0043559776498259"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","35","1.1025197025197027"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","96","1.6117216117216113"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","96","0.7454916839249814"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","0.9914796189620076"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","36","1.2306243139576472"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","97","1.6540160870057774"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","97","0.7378062026474043"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","79","0.978929244038438"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","37","1.1973641973641973"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","98","1.637138371832249"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","98","0.7302775679265124"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","99","1.6206016206016203"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","80","0.9666926284879575"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","38","1.1658546132230343"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","99","0.7229010268363456"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","100","1.604395604395604"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.1359609051916744"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","100","0.739201428332688"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","81","0.9547581515930443"
"30","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","101","1.645087585681645"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","0","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","1","0"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.1075618825618825"
"29","80","100","true","0.1","0.1","10","false","0.95","100","2","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","101","0.731882602309592"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","0","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","2","0"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","1","0"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","82","1.0081554099069505"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","2","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","3","0"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","3","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","4","0"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.0805481781091537"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","4","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","5","1"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","83","1.0602659872976299"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","5","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","6","0.8333333333333334"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.1455237883809313"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","6","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","7","1.476190476190476"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","84","1.100553826073187"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","7","0"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.118883700279049"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","8","1.2916666666666665"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","8","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","9","1.148148148148148"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","85","1.087606134001738"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.093454525272707"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","9","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","10","1.0333333333333332"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","10","0"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.1961396628063294"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","86","1.1369750549241984"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","11","0.9393939393939393"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","11","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","12","0.861111111111111"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.2457509933880444"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","87","1.123906376131966"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","12","0.8333333333333334"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","13","0.7948717948717948"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","13","0.7692307692307693"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.2192456531031926"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","14","0.738095238095238"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","88","1.11113471276683"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","14","0.7142857142857143"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","15","0.6888888888888888"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.2632891464413205"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","89","1.0986500530728207"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","15","0.6666666666666666"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","16","1.0029761904761905"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.2375077352894568"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","16","1.25"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","17","0.9439775910364145"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","90","1.1332264559918948"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.296968106899457"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","17","1.1764705882352942"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","18","0.8915343915343915"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","91","1.120773418013962"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","18","1.1111111111111112"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.376112523104043"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","19","0.8446115288220551"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","92","1.1085910982529406"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","19","1.6541353383458648"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","20","0.8023809523809524"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.3496488207366575"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","20","1.5714285714285716"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","21","0.764172335600907"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","93","1.1396815165512961"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.4036276413980309"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","21","1.4965986394557824"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","22","0.7294372294372294"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","94","1.1275572450986227"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","22","1.4285714285714286"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","23","0.6977225672877847"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","1.377634536927697"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","23","1.7529330572808832"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","24","0.6686507936507936"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","95","1.1156882214660055"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","24","1.6798941798941798"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","1.3525866362562844"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","25","0.6419047619047619"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","25","1.6126984126984127"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","96","1.104066469159068"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.3284333034659936"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","26","0.6172161172161172"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","26","1.5506715506715507"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","97","1.0926843406110365"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","27","0.8412698412698413"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.3051274560367656"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","27","1.4932392710170488"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","28","0.969954648526077"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","98","1.1359562691082026"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","28","1.699649556792414"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.2826252585188904"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","29","0.9365079365079365"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","29","1.786231513999209"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","99","1.1244819633596348"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.2608858473575533"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","30","0.9052910052910053"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","30","1.9044682413103466"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","31","1.0911418330773168"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","31","1.8430337819132387"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","100","1.1513323818212766"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.2802751236389678"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","32","1.0570436507936507"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","32","1.78543897622845"
"31","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","101","1.1399330513081947"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.259287006858001"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","0","0"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","1","0"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","2","0"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","33","1.025012025012025"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","33","1.8323448658376889"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","3","0"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.2389759261022268"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","4","0"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","34","1.7784523697836392"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","34","1.1517273576097105"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","5","1.4545454545454546"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","6","1.2121212121212122"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","35","1.8479401968123772"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","1.2193096415609217"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","35","1.1188208616780044"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","7","1.0389610389610389"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","8","0.9090909090909091"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","36","1.7966085246787"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.2002579284115322"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","36","1.087742504409171"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","9","0.8080808080808081"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","37","1.7480515375252217"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","37","1.0583440583440584"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.1817924218205855"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","10","1.3426573426573427"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","38","1.7020501812745579"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","38","1.0304928989139515"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","11","1.2205975842339478"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.1638864760354253"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.6584078689341846"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","12","1.118881118881119"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.0040700040700041"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.7345947310343597"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","13","1.032813340505648"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.1826977588444851"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.1607864357864357"
"35","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","14","1.3672042243470817"
"34","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.692287542472546"
"32","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.165305144743831"
"33","80","100","true","0.1","0.1","10","false","0.95","100","5","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.1324745714989617"
